,AIBeta_3_0.35,AIBeta_3_0.40,AIBeta_3_0.45,AIBeta_3_0.50,AIBeta_4_0.35,AIBeta_4_0.40,AIBeta_4_0.45,AIBeta_4_0.50,AIBeta_5_0.35,AIBeta_5_0.40,AIBeta_5_0.45,AIBeta_5_0.50,AIBeta_6_0.35,AIBeta_6_0.40,AIBeta_6_0.45,AIBeta_6_0.50,AIBeta_7_0.35,AIBeta_7_0.40,AIBeta_7_0.45,AIBeta_7_0.50,AIBeta_8_0.35,AIBeta_8_0.40,AIBeta_8_0.45,AIBeta_8_0.50,AIBeta_9_0.35,AIBeta_9_0.40,AIBeta_9_0.45,AIBeta_9_0.50,AIBeta_10_0.35,AIBeta_10_0.40,AIBeta_10_0.45,AIBeta_10_0.50,AIBeta_11_0.35,AIBeta_11_0.40,AIBeta_11_0.45,AIBeta_11_0.50,AIBeta_12_0.35,AIBeta_12_0.40,AIBeta_12_0.45,AIBeta_12_0.50
best_day,0.14703985119987717,0.16080989211473096,0.1736882951149108,0.18525076613859115,0.14694834896233333,0.16077300664650074,0.17378714999917544,0.18513902637953694,0.14687097274092342,0.16105725795786907,0.17383021868834003,0.18545491839496875,0.1470802864756997,0.1609876203637517,0.17381097496077258,0.1856509230709784,0.14683625048323767,0.16091531633503542,0.1738523582884357,0.18528194283016597,0.14687756038176847,0.16102607896578136,0.17355327192148295,0.18535906705991723,0.1469499875340745,0.1611012790189741,0.1737936782957008,0.18564361506099147,0.14712981621879573,0.16109799836879857,0.1736001084087877,0.18545582780467096,0.14707211238655882,0.16100992642701462,0.1737822585111095,0.18559747465537857,0.14699584932676713,0.16088222458612766,0.17379487281752093,0.18627096425434342
worst_day,-0.2033458217399191,-0.22032071248704577,-0.23602059490590444,-0.25001078036503777,-0.20323726139573706,-0.22028143174119108,-0.23613780061589662,-0.24987551846852385,-0.2031446187149708,-0.22061896763361177,-0.23618969221449138,-0.2502441318593517,-0.203395413635169,-0.22052845630327278,-0.23617410082786783,-0.2504837973295986,-0.20309304238058645,-0.22044428800852478,-0.23622502534040246,-0.2500533424507486,-0.20314919602858306,-0.220577786462974,-0.23587279252757487,-0.2501459673355745,-0.203231985738349,-0.22065818633000556,-0.2361432666170229,-0.2504687341356696,-0.2034593065557534,-0.22065694760978638,-0.23592446538999723,-0.2502563402841681,-0.2033791943087604,-0.2205633212659096,-0.23614349827648518,-0.2504144193349389,-0.20329341203380125,-0.22040138135506437,-0.2361566896490963,-0.2506389784547126
monthly_sharpe,1.0458724049072354,1.0802899510452222,1.1010587231288131,1.0629298441990358,1.0544181465492537,1.0521533762237663,1.0234736810748546,0.9889500523879288,1.075014766131576,1.0671004900454613,1.0233125343581588,0.9976094989649121,1.0879123674341635,1.0886975093732887,1.0369978723318907,1.006922466187855,1.0979222617725164,1.0532303932067668,1.0049162833841077,1.0065051580883186,1.0755495436984086,1.0429113472957134,0.9929305106547435,0.9434687343051538,1.1266200683225736,1.0755586739875167,1.0251686998493277,0.9780203851356052,1.1432211523471718,1.094736699246078,1.0286784076530788,0.9655167635851627,1.1146368701338367,1.093306754902744,1.0570704904730779,1.0164380853137027,1.0975185033174757,1.053244515109709,0.9987589574607237,0.9424492345608647
monthly_sortino,2.3018843858315705,2.4825416493353516,2.57134503909817,2.5056463884767672,2.2453755348876454,2.2791375823395756,2.2171721215637947,2.167536536338334,2.3244226961408097,2.2883541772627227,2.161884252093967,2.0743522345772916,2.319453121748061,2.365757480202941,2.2404610444632866,2.1642755731217553,2.3473925534875026,2.228545793385811,2.0727433666600534,2.0806086482188397,2.238704906468342,2.1674917545056904,2.04561367794389,1.9520582192012468,2.3556625065196615,2.2113197750536373,2.098458667728549,1.9586046433946518,2.3930314405127464,2.313744782084137,2.128027725874904,1.9902259428909104,2.359099823724104,2.3471367892620685,2.2611426367389784,2.1544587486577207,2.300201403387174,2.19670283871737,2.03849883029592,1.887169119265541
monthly_mean,0.15620828139982376,0.15952805586686813,0.16909116668271937,0.17339520469029518,0.16353284617178582,0.1602900302916928,0.1611852325785516,0.16317760402178777,0.16358352052072261,0.1659058338621815,0.16633907160328434,0.16825415210328074,0.16690148922762388,0.17018239291960938,0.17057840660543425,0.17348190541821357,0.16437406447103878,0.16292623368448003,0.16412633717091363,0.17298596322303805,0.1614304614278581,0.16173027314131763,0.16398927928906157,0.1655831319417577,0.16848160086372416,0.16498018102430148,0.1649556770831059,0.16328038915872709,0.1688143005158723,0.16547106097436348,0.16374586217472842,0.16396458187939386,0.1663570070493368,0.16661685358382278,0.1687682240713781,0.1701533810599479,0.16409717258441278,0.16093666709533141,0.16080076035812907,0.16032800189605434
monthly_vol,0.14935692027717162,0.14767151699644948,0.15357143368541057,0.16312949122334228,0.1550929739847254,0.15234473786225172,0.15748840010157805,0.16500085482353477,0.15216862658489363,0.1554734867145581,0.16254962781982865,0.16865732761953037,0.1534144607816715,0.15631742651599825,0.1644925328745908,0.17228923898679616,0.1497137549662839,0.15469192185806477,0.16332339308724272,0.17186793513467405,0.15009114398650544,0.1550757632091039,0.16515685390806067,0.1755046308595551,0.14954606757056677,0.1533902194407074,0.16090588515563337,0.1669498832952115,0.14766548026974136,0.15115146965322335,0.15918081001458292,0.16982054384075068,0.14924771601119025,0.1523971683488266,0.15965654664699616,0.16740161896573713,0.14951654308186627,0.1528008594268044,0.16100056891299774,0.17011844884224384
monthly_skew,0.5567489214624645,0.7614497073131038,0.9432632003135603,1.0745641858497594,0.4067426712056894,0.5325467131403747,0.6304070238918562,0.7390313839809349,0.4118778925186812,0.440719985814694,0.4629583162823279,0.401415979937569,0.353886024524294,0.5089970712959245,0.5962584373989778,0.6510452073525564,0.3356501443380271,0.4096332448134895,0.43433277023942835,0.5177171271190794,0.26306270408663945,0.44289453139961665,0.5500756388513974,0.6754952538733716,0.18593090320019237,0.2509581571673494,0.3642673003376935,0.25730344365261587,0.22704438392982132,0.3954823328662082,0.43300835765006757,0.5228494601090647,0.2507814206774778,0.43256785934232583,0.5280066951705146,0.5742461489624451,0.2457265457256853,0.33512976068641315,0.3723158901438494,0.3663167184334292
monthly_kurt,1.6089752933675947,2.304425688789381,3.3821297185416728,4.1026330288999535,1.7044551278913498,2.1670437396692814,2.690375388509492,3.214825621900298,1.3746906313684764,1.7624193958468797,1.984000005538681,2.091649319271189,1.2641796415731057,1.8376107318072514,2.326499757333576,2.8726628100533778,1.1642398734103279,1.6220935199671804,2.142891871544363,2.780258464175406,1.274342697331695,2.3635203847363093,3.015775145495214,3.5981049047813705,0.8931126816070627,1.5900271797915955,2.2582375547370943,1.9679055312647615,1.1457102828611796,1.8144818466206547,2.3171146931680426,2.734121422887299,1.1200606278347212,1.8271843980500981,2.3417004991456483,2.7112270234020346,1.3485701867026942,2.0733967307514063,2.7437998243347326,3.0940307166449963
best_month,0.1885232694029706,0.2178239653824381,0.24716740468141718,0.276445664286588,0.18853914869904576,0.20644351786023774,0.22266206468732253,0.2400459178986909,0.17617044144962568,0.19419608116876197,0.20766686916426425,0.20351832205433817,0.17617634481220001,0.19899804689757494,0.22339497862575386,0.2518536723638374,0.16970171012078428,0.1950648953419012,0.22203290816139787,0.25195206897589273,0.18453821855734898,0.21524526858818138,0.22597734673721748,0.24906315440439952,0.1663908593938268,0.19416806205145876,0.22357556954779256,0.20383450134306336,0.1668454198228575,0.19602790367383105,0.22490490175839506,0.25004399263608423,0.16798879542534784,0.1970642846221793,0.2255776328118737,0.24374096755929697,0.16932668602489476,0.19796528468533436,0.22672982742939896,0.23011312667693917
worst_month,-0.10279562401988929,-0.10539480504858667,-0.1151901127710323,-0.12473323419643112,-0.14095714881400945,-0.14151005246798898,-0.15789516883740673,-0.17403879933386823,-0.1250427871087575,-0.14133684602149255,-0.15784405816634384,-0.17423731721731162,-0.10696799592217787,-0.1095913102823518,-0.11540860592969204,-0.13105766830268617,-0.11101477251473979,-0.12054913923951394,-0.130097412735936,-0.1397641267552442,-0.11125542185378257,-0.12117963330740744,-0.13381210288337475,-0.146192726528369,-0.11100985035290134,-0.12494597720853473,-0.13942320927699514,-0.15526595732334103,-0.11428759230122598,-0.12128923760127086,-0.13141251591232672,-0.14160884664527096,-0.11787743134446271,-0.11828735995062423,-0.12471888600905257,-0.14224003586633327,-0.13357819000879545,-0.15279339737550313,-0.17199683542141753,-0.1912757501463247
yearly_sharpe,0.9573913351116939,1.0360792269237065,1.005495131143178,0.920146054814168,1.0857823361278374,1.1038936562150112,1.0307320374177504,0.922844825383973,1.1638130930098904,1.1660412357668004,1.0697477061492702,1.0528438122108774,1.0094503174489957,1.0974092244285332,1.058218904938766,0.9923303759745011,1.0002353837037827,0.965211211405883,0.9784431441056903,0.9682550401508009,1.0274749085826194,1.0056203387253744,0.9706200386662772,0.9071904755623934,1.0144054178790172,0.9981958436598721,0.9679625345771008,0.9537463821083763,0.9664434927903692,0.9704349944445007,0.9428301404074293,0.863524754368475,0.9345967424147329,0.9414803504846342,0.9245768641993225,0.8787518448987348,0.9414504945358418,0.9182247683471314,0.8832130184839045,0.81773326094755
yearly_sortino,10.938347236217977,12.199099111323687,23.085150342488188,27.89669767307961,12.67439736787332,58.18447184638594,32.51822655017318,14.36649477420242,27.558579465201035,32.54077584643214,44.1944812860844,38.49602914263987,7.030407276103127,14.003807164834907,10.196236012033264,7.930721390467097,16.80227805377102,11.373562806766959,7.075903227840395,7.952413649942301,9.313116915790003,6.716628120004016,6.2466704477152275,7.499522965650799,12.655558692262188,7.096213122372223,6.918833289604604,6.945583646438176,11.334462407146432,10.503995128646002,10.172488836601618,10.177097328444228,7.942753391699838,8.4053289438476,7.8637216673383294,7.933494486578051,9.839821645176999,9.869155535844035,10.481712039910626,10.106879949717582
yearly_mean,0.16603644382012575,0.1688460435940529,0.18071672772588843,0.18669789305311713,0.1715463781925048,0.16805760491816987,0.16994880865986836,0.1738841532532445,0.1696710050183045,0.1727365674707421,0.17408931330396013,0.17575532405206842,0.17768918277295295,0.17944315893497326,0.1796131722232605,0.18369290408685487,0.17477450077818163,0.17350632471439484,0.17388094545337995,0.1838337342069988,0.17040787709203023,0.17058514175674946,0.17219839180695493,0.17388634089510827,0.17800115052688853,0.17290145097038084,0.1723558382200651,0.1695558169891939,0.18075223342508392,0.17574656021366503,0.17283868908705813,0.17357630846667532,0.17943647088505563,0.17943578441962016,0.18166839625061182,0.1834592446276557,0.17614595738385755,0.17246942835623733,0.1716563367486033,0.17132502345674205
yearly_vol,0.17342588942561835,0.162966343891852,0.17972909279075883,0.2029002809677019,0.15799334036348453,0.15224075613804994,0.16488165933566395,0.18842187599729518,0.14578887798855739,0.1481393300444892,0.16273866473677495,0.16693390036932262,0.17602568417829145,0.16351526389658042,0.1697315851994289,0.18511264850323905,0.17473337139004938,0.1797599558149282,0.17771185428695438,0.18986085957101512,0.16585113239125657,0.16963175384158044,0.17741071165558422,0.19167566853841927,0.17547338311645116,0.1732139560273462,0.1780604435226067,0.17777872626302335,0.18702824818366365,0.181100806565891,0.18331901121910316,0.2010090707748356,0.1919934692062404,0.19058898502475832,0.19648814856289473,0.2087725285501928,0.18710060529598194,0.18782920511575213,0.19435440053098757,0.20951211310423995
yearly_skew,1.6647019403309684,1.7402960782320192,1.9923272190395367,2.112135347522975,0.7612084379498024,0.9750022095013479,1.3358785693303543,1.7313143335554018,0.7365112055940742,1.0939782534173845,1.4658033541116466,1.3858620074251693,0.46478204350926994,0.8858765921910677,1.0210757900546488,0.9593645045627036,0.8335099599776989,0.9979896896926087,0.6951230059324183,0.8729983290316052,0.5718264993023138,0.7998924788349002,0.9590694297263478,1.0301090428624282,0.9307338370519828,1.0285429217574984,1.1780741993789252,1.0610559955600707,1.2579882840938172,1.3838892065392137,1.4319796917111045,1.4482547242531412,1.0809303561213393,1.1141330462379955,1.1658443212964829,1.2528274688419236,1.2144808731740977,1.327856631915251,1.5010730610883298,1.552785073085947
yearly_kurt,4.538160744841175,4.780113370712949,5.353551898220471,5.537105940546456,-0.2791045170430957,-0.046966043151493775,1.5625105341416132,3.599788186842761,-0.47406708829385247,0.8057137741417826,1.9652159353886445,1.2162181983839364,-0.5452584672209948,0.39344785461979237,1.1099771278541795,0.5802980558470994,-0.005372492863383371,0.7518968048178394,0.03821845555864556,0.18816529829666928,-0.1891290487717887,0.735037917703683,1.036307351189527,0.7044492509774489,0.7948724641463922,1.2544929026624114,1.5284540915420015,0.7961258213026312,2.12638465413458,2.1336952209441273,2.1717955572173455,1.7407568472659856,1.3043628046385773,1.049482065759686,1.162056922670021,1.202451508119915,1.492994182337128,1.7242083791486031,2.2892800912101965,2.145598116771372
best_year,0.8146588386024685,0.7796487827626895,0.8581599456648801,0.955452048581708,0.5447959282979715,0.5397337509306253,0.6757753876217589,0.8469739824086269,0.48594242704699586,0.5941754926237284,0.6681433316273129,0.6443687564883167,0.5593007085388972,0.6374974700424321,0.6874914281772926,0.6760139043417699,0.6056886764514151,0.6577444473867384,0.5946272713578697,0.6416772924684044,0.5514759232162545,0.6207726166133107,0.6777537824392157,0.7029763344019646,0.682608181780662,0.6391497444043202,0.663863065375949,0.6431747940151709,0.7778269978848924,0.6877776040447783,0.7266344428422755,0.7641534589961472,0.7406000486524398,0.6745383467667514,0.7118863538218887,0.7452552088833475,0.7242573563744337,0.7154541050485064,0.7274338459477372,0.7838867327628309
worst_year,-0.07119203774519312,-0.07764021183918213,-0.03786151260120618,-0.03545650992816374,-0.06566306628340723,-0.01624083515077346,-0.023645478051488755,-0.062399906244363645,-0.032136519882732806,-0.02100987609407401,-0.01958622457590209,-0.027010123967431632,-0.12034325958936176,-0.06936272890012996,-0.0878899550537896,-0.1119749798342704,-0.04021340117901384,-0.07753401048623287,-0.11838447572176813,-0.09739843162424322,-0.07562459043844794,-0.10777316649847546,-0.14552704236595693,-0.10539419725291888,-0.05662593341824684,-0.12659367009158784,-0.09781432373872878,-0.09747994976232088,-0.06481767349628231,-0.08865379378393434,-0.08366251084439125,-0.0725558079048374,-0.09527722966068941,-0.0873521156627528,-0.09730600553228108,-0.10327790332674858,-0.07130629324238047,-0.08665702020355182,-0.07180963400118912,-0.06972864098362064
avg_drawdown,-0.02060463353905499,-0.01968066002775706,-0.019914860962134618,-0.023748804829253255,-0.01995314930553222,-0.01973347192378121,-0.02050823055883681,-0.025312627697900995,-0.02000278095400356,-0.019697384531748154,-0.020465179024236613,-0.02624634722408109,-0.020131455526180692,-0.019665828381613265,-0.02067241706621297,-0.023384302278001014,-0.019954323052276075,-0.01952774825551319,-0.019318146364247894,-0.02288580103395305,-0.018870752367147678,-0.018760564697136432,-0.01907486330721429,-0.021302698252851898,-0.01796995533396084,-0.017931225919907992,-0.01797165211848979,-0.02093285477886035,-0.017771423748435086,-0.017979959520207717,-0.018722508776834193,-0.02224900622333747,-0.01824596785323737,-0.01850104474984758,-0.01861389827534304,-0.02147297679419885,-0.018713454181765402,-0.018500736166305952,-0.018907691367475183,-0.021571010874966254
avg_drawdown_days,27.67233009708738,26.41355140186916,26.916067146282973,31.410614525139664,25.437219730941703,26.3,29.271317829457363,35.247678018575854,23.559498956158663,24.893805309734514,25.993039443155453,31.5225988700565,25.057522123893804,23.79237288135593,25.58447488584475,29.431578947368422,24.98230088495575,25.844036697247706,26.149532710280372,29.298153034300793,24.15450643776824,24.367391304347827,24.61640798226164,27.926582278481014,22.98559670781893,23.107660455486542,23.51906779661017,27.466334164588527,22.400402414486923,23.257796257796258,25.187358916478555,30.061827956989248,22.901437371663246,23.69279661016949,24.567328918322296,28.6159793814433,23.045267489711936,24.16559139784946,26.21311475409836,30.355978260869566
avg_up_month,0.03537932001105009,0.03572355444037168,0.036211122262129296,0.03867267661609978,0.036344903023699346,0.03630354149161649,0.03662232845010851,0.038338903012412384,0.036723740386035174,0.03732339276282267,0.037843447142044094,0.03914846568100673,0.037036159811553865,0.037730348964005095,0.03899871088329572,0.040935309522355245,0.03560871077620406,0.03645192195538583,0.03743421007297244,0.03850661235001269,0.037064527823705354,0.036345475358234056,0.03695677504951758,0.03883205777563001,0.037120456056564576,0.03655805603758927,0.0372834597741024,0.038170038569903045,0.0361771578760167,0.036385458072613154,0.03674682749286828,0.0384071165924813,0.03707775013617627,0.037173804006346324,0.03799090495440817,0.03901326052898115,0.03671499075850432,0.03641914044624339,0.036910127234535926,0.03768689596844997
avg_down_month,-0.02984307273649995,-0.02625283312288965,-0.02614109596739505,-0.026127909464165027,-0.031323250550351865,-0.02751987815255358,-0.02788028617768133,-0.028700601016301366,-0.029704668818824286,-0.028470745738571786,-0.029756420599859036,-0.03074199963295354,-0.030419638784875216,-0.029096426797453084,-0.029482962404822708,-0.03035291682220712,-0.03107655204639992,-0.029805933508788282,-0.03090788876035941,-0.0327487994401211,-0.029049042416169422,-0.02943904580965763,-0.03145036303216232,-0.03220885200682326,-0.02973289231258561,-0.029970257850861715,-0.030426159453392797,-0.03201093135393254,-0.02921654486955713,-0.02817512190286169,-0.02970907915705762,-0.0313393840992191,-0.028801708042656467,-0.028035581375198067,-0.028560699273096447,-0.030060918842369225,-0.028669435444991394,-0.028434924245606445,-0.029807621589589568,-0.032292667321872526
win_year_perc,0.8571428571428571,0.8857142857142857,0.9142857142857143,0.9428571428571428,0.8857142857142857,0.9142857142857143,0.9142857142857143,0.9428571428571428,0.9142857142857143,0.9142857142857143,0.9428571428571428,0.9714285714285714,0.8285714285714286,0.9428571428571428,0.9428571428571428,0.8857142857142857,0.8285714285714286,0.8285714285714286,0.8285714285714286,0.8857142857142857,0.8285714285714286,0.8857142857142857,0.9142857142857143,0.8571428571428571,0.8285714285714286,0.8857142857142857,0.9142857142857143,0.9142857142857143,0.8,0.8857142857142857,0.9142857142857143,0.8857142857142857,0.8,0.8285714285714286,0.9142857142857143,0.9142857142857143,0.8571428571428571,0.8285714285714286,0.9142857142857143,0.9142857142857143
twelve_month_win_perc,0.8829268292682927,0.8975609756097561,0.9024390243902439,0.875609756097561,0.9170731707317074,0.8804878048780488,0.8439024390243902,0.8317073170731707,0.9097560975609756,0.9146341463414634,0.9097560975609756,0.9,0.8780487804878049,0.9170731707317074,0.9121951219512195,0.8951219512195122,0.8731707317073171,0.8707317073170732,0.8682926829268293,0.8804878048780488,0.8707317073170732,0.8731707317073171,0.8609756097560975,0.8463414634146341,0.8853658536585366,0.8780487804878049,0.8609756097560975,0.8414634146341463,0.9,0.8902439024390244,0.8707317073170732,0.8512195121951219,0.8804878048780488,0.8829268292682927,0.8707317073170732,0.848780487804878,0.8926829268292683,0.8780487804878049,0.8634146341463415,0.8414634146341463
